Categoria,Modelo,Marca,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Cor,Portas,Final de placa,CEP,Município,Bairro,url,Direção,Tipo de veículo
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,2014,48000,1.0,Flex,Manual,Vermelho,4 portas,1,88220000,Itapema,,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-basico-1-0-898488578,Mecânica,Hatch
"Carros, vans e utilitários",CHERY TIGGO 2.0 16V AUT. 5P,CHERY,2015,76400,,Gasolina,Automático,,4 portas,4,89160320,Rio do Sul,Santana,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/chery-tiggo-2-0-16v-898488141,,Passeio
"Carros, vans e utilitários",MITSUBISHI L200 TRITON HLS 2.4 FLEX 16V CD MEC.,MITSUBISHI,2015,99000,2.0 - 2.9,Flex,Manual,Branco,4 portas,1,88132140,Palhoça,Passa Vinte,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-hls-2-4-flex-4x2-cd-mec-2015-891729283,Hidráulica,Pick-up
"Carros, vans e utilitários",FIAT UNO WAY CELEB. 1.0 EVO FIRE FLEX 8V 5P,FIAT,2012,137200,1.0,Flex,Manual,Branco,4 portas,3,89874000,Maravilha,,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-celeb-1-0-2012-completo-898488171,Hidráulica,Hatch
"Carros, vans e utilitários",FORD FOCUS SEDAN 2.0 16V/2.0 16V FLEX 4P,FORD,2001,186000,2.0 - 2.9,Gasolina,Manual,Branco,4 portas,9,88101220,São José,Campinas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/focus-sedan-completo-845061039,Hidráulica,Sedã
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2015,148000,2.0 - 2.9,Flex,Automático,Branco,4 portas,8,89460000,Canoinhas,,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei20flex-2015-898487757,Elétrica,
"Carros, vans e utilitários",NISSAN MARCH SV 1.0 12V FLEX 5P,NISSAN,2016,56000,,Flex,Manual,Outra,4 portas,4,88802000,Criciúma,Centro,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/march-sv-1-0-flex-5p-891205274,,Passeio
"Carros, vans e utilitários",TOYOTA ETIOS XS SEDAN1.5 FLEX 16V 4P MEC.,TOYOTA,2018,75000,1.5,Flex,Manual,Branco,4 portas,9,89460000,Canoinhas,,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-sd-xs-15-mt-2018-898487770,Elétrica,
"Carros, vans e utilitários",NISSAN KICKS SL 1.6 16V FLEXSTAR 5P AUT.,NISSAN,2017,55000,1.6,Flex,Automático,Branco,4 portas,1,88085000,Florianópolis,Capoeiras,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kicks-sl-1-6-16v-flexstar-5p-aut-881490756,Elétrica,Pick-up
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,2020,30150,1.0,Flex,Manual,Branco,4 portas,0,88132149,Palhoça,Pagani,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-flex-12v-manual-completo-ano-2020-898487358,Elétrica,Hatch
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P,FIAT,2012,0,1.0,Flex,Manual,Branco,4 portas,7,88113300,São José,Areias,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-1-0-fire-f-flex-economy-4p-898487602,Mecânica,Hatch
"Carros, vans e utilitários",FORD F-1000 S. S. DIESEL / S.S. DIESEL TURBO,FORD,1983,400000,3.0 - 3.9,Diesel,Manual,Branco,4 portas,2,88303440,Itajaí,São Judas,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/vendo-f1000-dupla-898487087,Hidráulica,Pick-up
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! TRACK 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,2017,220000,1.0,Flex,Manual,Preto,4 portas,2,89070260,Blumenau,Badenfurt,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/up-track-1-0-legalizado-baixo-895260130,Hidráulica,Hatch
"Carros, vans e utilitários",LAND ROVER RANGE ROVER VELAR R-DYN. SE 3.0 4X4 V6 AUT.,LAND ROVER,2019,15000,3.0 - 3.9,Gasolina,Automático,Branco,4 portas,5,89053200,Blumenau,Itoupava Norte,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/land-rover-velar-p380-rdynamic-898487293,Hidráulica,SUV
"Carros, vans e utilitários",RENAULT LOGAN AUTHENTIQUE HI-FLEX 1.0 16V 4P,RENAULT,2010,154600,1.0,Flex,Manual,Branco,4 portas,4,88136300,Palhoça,Caminho Novo,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-authentique-hi-flex-1-0-16v-822517204,Hidráulica,Passeio
"Carros, vans e utilitários",JEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.,JEEP,2018,55000,2.0 - 2.9,Flex,Automático,Preto,4 portas,2,89140000,Ibirama,,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/compass-2-0-longitude-top-linda-pacote-premium-nova-baixa-km-898487255,Elétrica,SUV
"Carros, vans e utilitários",FIAT IDEA,FIAT,2014,0,,Flex,Automático,Prata,4 portas,0,89239100,Joinville,Pirabeiraba (Pirabeiraba),https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-essence-1-6-843419486,Hidráulica,
"Carros, vans e utilitários",LAND ROVER SPORT SE R-DYN. 2.0 BI-TB DIE,LAND ROVER,2020,4000,2.0 - 2.9,Diesel,Automático,Branco,4 portas,7,88306003,Itajaí,Fazendinha,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/land-rover-discobery-sport-r-dynamic-se-4-000-km-854790600,Hidráulica,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V,VW - VOLKSWAGEN,2015,94000,1.6,Flex,Manual,Branco,2 portas,0,88801120,Criciúma,Centro,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/saveiro-trendline-1-6-2015-branca-891249778,Hidráulica,Pick-up
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,2010,109450,1.0,Flex,Manual,Preto,4 portas,4,89280388,São Bento do Sul,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/celta-4-portas-completo-2010-898486517,Hidráulica,Hatch
"Carros, vans e utilitários",HYUNDAI ELANTRA GLS 2.0 16V FLEX AUT.,HYUNDAI,2015,96000,2.0 - 2.9,Flex,Automático,Prata,4 portas,1,88303171,Itajaí,Vila Operária,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/hyundai-elantra-gls-2-0-12v-898486904,Elétrica,Passeio
"Carros, vans e utilitários",FORD ECOSPORT,FORD,2012,151000,,Gás Natural,Manual,Preto,4 portas,2,88130600,Palhoça,Ponte do Imaruim,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-freestyle-1-6-gnv-881450514,Hidráulica,
"Carros, vans e utilitários",HYUNDAI HB20,HYUNDAI,2016,39954,,Flex,Manual,Preto,4 portas,5,88330003,Balneário Camboriú,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-comfort-1-0-12v-893604371,Hidráulica,
"Carros, vans e utilitários",FIAT SIENA 1.0/ EX 1.0 MPI FIRE/ FIRE FLEX 8V,FIAT,2004,0,1.0,Gasolina,Manual,Preto,4 portas,8,89227020,Joinville,Iririú,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/vendo-na-promissoria-siena-1-0-2004-892832978,Hidráulica,Sedã
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2022,0,2.0 - 2.9,Flex,Automático,Branco,4 portas,0,88870000,Orleans,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-2022-898486683,Hidráulica,Sedã
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,2014,128000,2.0 - 2.9,Gasolina,Automático,Cinza,4 portas,5,88306003,Itajaí,Fazendinha,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxr-2014-super-conservado-891279432,Hidráulica,Sedã
"Carros, vans e utilitários",PEUGEOT 408,PEUGEOT,2014,125000,,Flex,Manual,Prata,4 portas,4,88102045,São José,Kobrasol,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-408-allure-864693189,Assistida,
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,2016,84000,,Flex,Automático,,4 portas,4,88802405,Criciúma,Comerciário,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cruze-2016-2016-1-8-ltz-16v-flex-4p-automatico-874143430,,Passeio
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,2019,30163,,Flex,Manual,,4 portas,8,88306025,Itajaí,Fazendinha,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2019-2019-1-0-ti-vct-flex-se-manual-892263601,,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN SPACEFOX 1.6 TRENDLINE TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,2018,20000,1.6,Flex,Manual,Preto,4 portas,3,88303360,Itajaí,São Judas,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/spacefox-2018-com-20-mil-km-unico-dono-898485976,Elétrica,
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,2019,40269,,Flex,Manual,,4 portas,7,88306025,Itajaí,Fazendinha,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2019-2019-1-0-ti-vct-flex-se-manual-895304997,,Passeio
"Carros, vans e utilitários",BMW BMW - M5 PERFORM. PACK M XDRIVE 4.4 BI-TB V8,BMW,2019,8615,,Gasolina,Automático,,4 portas,0,89051000,Blumenau,Ponta Aguda,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/m5-2018-2019-4-4-v8-twin-power-m-xdrive-steptronic-879730678,,Passeio
"Carros, vans e utilitários",RENAULT SANDERO ZEN FLEX 1.6 16V 5P MEC.,RENAULT,2021,0,,Flex,Manual,,4 portas,,88815060,Criciúma,Próspera,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-2021-2021-1-6-16v-sce-flex-stepway-zen-manual-882519013,,Passeio
"Carros, vans e utilitários",FORD FOCUS 2.0 16V/SE/SE PLUS FLEX 5P AUT.,FORD,2016,69000,2.0 - 2.9,Flex,Automático,Preto,4 portas,5,89021300,Blumenau,Garcia,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/focus-se-plus-impecavel-866744367,Hidráulica,Sedã
"Carros, vans e utilitários",RENAULT DUSTER DYNAMIQUE 4X4 2.0 HI-FLEX 16V MEC,RENAULT,2019,56000,2.0 - 2.9,Flex,Manual,Branco,4 portas,7,88817000,Criciúma,Vila Floresta,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/duster-dynamique-4x4-2-0-manual-628625945,Elétrica,SUV
"Carros, vans e utilitários",JAC T40 1.6 16V 5P AUT.,JAC,2019,30000,1.6,Gasolina,Manual,Branco,4 portas,9,88095001,Florianópolis,Jardim Atlântico,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jac-t40-1-6-12v-874535421,Hidráulica,Passeio
"Carros, vans e utilitários",TROLLER T-4 4X4 3.2 TDI CAP.RÍGIDA DIE. AUT,TROLLER,2021,14000,3.0 - 3.9,Diesel,Automático,Prata,2 portas,7,89110350,Gaspar,Figueira,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/lindo-troller-3-2-4x4-automatico-2021-top-de-linha-unico-dono-apenas-14-000-km-887280323,Hidráulica,Passeio
"Carros, vans e utilitários",LAND ROVER RANGE ROVER EVOQUE DYNAMIC 2.0 AUT 5P,LAND ROVER,2013,139000,2.0 - 2.9,Flex,Automático,Branco,4 portas,5,88302210,Itajaí,Fazenda,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/evock-dinamic-2013-abaixo-da-fip-112-000-00-898481232,Elétrica,
"Carros, vans e utilitários",GM - CHEVROLET SPIN LT 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,2013,116000,,Flex,Automático,,4 portas,0,89203300,Joinville,Anita Garibaldi,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/spin-2012-2013-1-8-lt-8v-flex-4p-automatico-870435935,,Passeio
"Carros, vans e utilitários",JEEP RENEGADE,JEEP,2016,83000,,Flex,Automático,Prata,4 portas,9,88130600,Palhoça,Ponte do Imaruim,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-1-8-4x2-flex-16v-aut-889838281,Elétrica,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF GT 2.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2010,99000,2.0 - 2.9,Flex,Manual,Prata,4 portas,9,89208545,Joinville,Petrópolis,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-golf-gt-1-6-8v-879105624,Hidráulica,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,2020,61602,,Flex,Manual,,4 portas,2,88306025,Itajaí,Fazendinha,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/polo-2019-2020-1-0-mpi-total-flex-manual-868882069,,Passeio
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2019,34000,2.0 - 2.9,Flex,Automático,Cinza,4 portas,0,88306001,Itajaí,Fazendinha,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-aut-2-0-flex-888827929,Elétrica,Sedã
"Carros, vans e utilitários",FIAT PALIO 1.6 MPI 16V 4P,FIAT,2012,125000,,Flex,Automático,,4 portas,1,88509215,Lages,São Cristóvão,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/palio-2012-2012-1-6-mpi-essence-16v-flex-4p-automatizado-890617846,,Passeio
"Carros, vans e utilitários",GM - CHEVROLET ONIX,GM - CHEVROLET,2015,65850,,Flex,Manual,Vermelho,4 portas,9,89010207,Blumenau,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-0-mt-lt-898484785,Hidráulica,
"Carros, vans e utilitários",FORD FIESTA 1.5 16V FLEX MEC. 5P,FORD,2015,90000,1.5,Flex,Manual,Azul,4 portas,8,89809509,Chapecó,Efapi,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fiesta-2015-flex-1-5-completo-veiculo-impecavel-884111769,Hidráulica,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX PLUS 1.6MI/ 1.6MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2005,131000,1.6,Gasolina,Manual,Outra,4 portas,6,88525000,Lages,São Miguel,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/fox-plus-1-6-ano-2005-895331677,Hidráulica,Hatch
"Carros, vans e utilitários",FIAT ARGO PRECISION 1.8 16VFLEX AUT.,FIAT,2018,108000,1.8,Flex,Automático,Branco,4 portas,8,89070200,Blumenau,Badenfurt,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/lindo-argo-precision-1-8-autimatico-2018-branco-866267072,Elétrica,Hatch
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,2014,94000,,Flex,Manual,,4 portas,5,89270000,Guaramirim,,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/prisma-2013-2014-1-4-mpfi-ltz-8v-flex-4p-manual-898480227,,Passeio
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP 2.8 4X2 TURBO INTERC. DIES.,GM - CHEVROLET,2013,88000,2.0 - 2.9,Diesel,Manual,Branco,4 portas,7,89809509,Chapecó,Efapi,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/s10-2013-disel-4x2-completa-multimidia-88-mil-km-veiculo-impecavel-892098985,Hidráulica,Van/Utilitário
"Carros, vans e utilitários",AUDI Q5 AMBIENTE 2.0 TFSI QUATTRO S TRONIC,AUDI,2018,55000,2.0 - 2.9,Gasolina,Automático,Preto,4 portas,5,88330635,Balneário Camboriú,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/audi-q5-2-0-tfsi-gasolina-ambiente-s-tronic-877377686,Elétrica,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CITY (TREND)/TITAN 1.0 T. FLEX 8V 4P,VW - VOLKSWAGEN,2007,108000,1.0,Flex,Manual,Cinza,4 portas,1,89280388,São Bento do Sul,Centro,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/gol-4-portas-1-0-8v-trend-flex-2007-898480683,Mecânica,Hatch
"Carros, vans e utilitários",HYUNDAI TUCSON 2.0 16V AUT.,HYUNDAI,2008,111000,,Gasolina,Automático,Prata,4 portas,0,88495000,Garopaba,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tucson-2-0-16v-flex-aut-893574318,,Passeio
"Carros, vans e utilitários",MITSUBISHI PAJERO DAKAR 3.2 4X4 T.I. DIES. 5P AUT.,MITSUBISHI,2012,61000,,Diesel,Automático,,2 portas,5,89203001,Joinville,Atiradores,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/pajero-dakar-2012-2012-3-2-4x4-16v-turbo-intercooler-diesel-4p-automatico-898480847,,Passeio
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CITY (TREND)/TITAN 1.0 T. FLEX 8V 4P,VW - VOLKSWAGEN,2008,137000,1.0,Flex,Manual,Branco,4 portas,7,88305001,Itajaí,São João,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-trend-1-0-completo-2008-898480873,Hidráulica,Hatch
"Carros, vans e utilitários",FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,2015,124000,1.0,Flex,Manual,Azul,4 portas,8,88058300,Florianópolis,Ingleses do Rio Vermelho,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-el-1-0-fire-2014-2015-unico-dono-completo-894044583,Hidráulica,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE  TRENDLINE 1.0 T.FLEX 8V 4P,VW - VOLKSWAGEN,2015,48000,1.0,Flex,Manual,Branco,4 portas,5,88117291,São José,Barreiros,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/score-baixo-financiamento-pequena-entrada-leia-o-anuncio-849914056,Hidráulica,Sedã
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,2016,35000,2.0 - 2.9,Flex,Automático,Branco,4 portas,5,89232301,Joinville,Boehmerwald,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-sedan-lxr-2-0-16v-888331431,Hidráulica,Passeio
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-POWER 1.0 16V 5P,RENAULT,2016,78900,1.0,Flex,Manual,Cinza,4 portas,9,88117291,São José,Barreiros,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/score-baixo-financiamento-pequena-entrada-leia-o-anuncio-849949838,Hidráulica,Hatch
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LTZ 1.4 16V TURBO FLEX 4P AUT.,GM - CHEVROLET,2019,21569,,Flex,Automático,,4 portas,9,89216100,Joinville,Glória,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/cruze-2018-2019-1-4-turbo-ltz-16v-flex-4p-automatico-886446169,,Passeio
"Carros, vans e utilitários",AUDI A5 SPORTBACK 2.0 16V TFSI 211CV MULTI.,AUDI,2011,89000,2.0 - 2.9,Gasolina,Automático,Branco,4 portas,0,89015202,Blumenau,Vorstadt,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/audi-a5-2-0-tfsi-sportback-2011-882151646,Hidráulica,
"Carros, vans e utilitários",GM - CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P,GM - CHEVROLET,2017,38000,1.4,Flex,Manual,Branco,2 portas,9,88085001,Florianópolis,Capoeiras,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-montana-ls-1-4-8v-888796947,Hidráulica,Passeio
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,2016,49000,1.0,Flex,Manual,Branco,4 portas,0,88048000,Florianópolis,Costeira do Pirajubaé,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-comf-c-plus-c-style-1-0-flex-12v-894542118,Hidráulica,Hatch
"Carros, vans e utilitários",JEEP GRAND CHEROKEE,JEEP,2015,72000,,Gasolina,Automático,Azul,4 portas,5,88101200,São José,Campinas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-grand-cherokee-ltd-3-6l-852688577,Elétrica,
"Carros, vans e utilitários",VW - VOLKSWAGEN JETTA HIGHLINE 2.0 TSI 16V 4P TIPTRONIC,VW - VOLKSWAGEN,2016,85000,,Flex,Automático,Branco,4 portas,,89560000,Videira,,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/jetta-highline-2-0-tsi-c-pacote-premium-teto-solar-898479665,,Sedã
"Carros, vans e utilitários",GM - CHEVROLET VECTRA GT 2.0 MPFI 8V FLEXPOWER MEC.,GM - CHEVROLET,2010,180147,,Flex,Manual,Branco,4 portas,5,88780000,Imbituba,,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vectra-gt-2-0-mpfi-8v-flexpower-mec-882434208,,Passeio
"Carros, vans e utilitários",HYUNDAI VELOSTER,HYUNDAI,2012,107956,,Gasolina,Automático,Preto,4 portas,1,88103800,São José,Praia Comprida,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-veloster-1-6-at-875097655,Elétrica,
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS 1.6 MSI FLEX 16V 4P AUT.,VW - VOLKSWAGEN,2021,8500,1.6,Flex,Automático,Branco,4 portas,7,88103800,São José,Praia Comprida,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/virtus-msi-2021-apenas-8000-km-895371910,Elétrica,Sedã
"Carros, vans e utilitários",PORSCHE MACAN 2.0 TURBO 237/252CV,PORSCHE,2021,1200,2.0 - 2.9,Gasolina,Automático,Cinza,4 portas,3,89015202,Blumenau,Vorstadt,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/porsche-macan-2-0-turbo-2021-c-1-200-km-880094854,Elétrica,SUV
"Carros, vans e utilitários",TOYOTA COROLLA XLI 1.8/1.8 FLEX 16V MEC.,TOYOTA,2008,200000,1.8,Flex,Manual,Preto,4 portas,4,88090000,Florianópolis,Capoeiras,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-xli-1-8-1-8-flex-16v-mec-887877731,Hidráulica,Sedã
"Carros, vans e utilitários",KIA MOTORS SPORTAGE 2.0 16V AUT.,KIA MOTORS,2016,999,2.0 - 2.9,Flex,Automático,Cinza,4 portas,9,89210105,Joinville,Itaum,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/sportage-885784271,Hidráulica,SUV
"Carros, vans e utilitários",RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,RENAULT,2020,14200,1.0,Flex,Manual,Branco,4 portas,6,88101200,São José,Campinas,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kwid-zen-1-0-flex-12v-5p-mec-892512489,Elétrica,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MI RALLYE I MOTION T. FLEX 8V 4P,VW - VOLKSWAGEN,2014,72000,,Flex,Manual,Branco,4 portas,,89560000,Videira,,https://sc.olx.com.br/oeste-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/gol-rallye-1-6-i-motion-898479390,,Hatch
